Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
23/9/2025 07:30,Tuesday Back And Biceps,43m,Hammer Curl (Dumbbell),1,20,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Hammer Curl (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Hammer Curl (Dumbbell),2,20,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Hammer Curl (Dumbbell),Rest Timer,0,0,0,90,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Hammer Curl (Dumbbell),3,20,8,0,0,
23/9/2025 07:30,Tuesday Back And Biceps,43m,Hammer Curl (Dumbbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),1,40,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),2,45,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),3,45,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),4,45,7,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Squat (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Bench Press (Barbell),1,30,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Bench Press (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Bench Press (Barbell),2,30,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Bench Press (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Bench Press (Barbell),3,30,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Bench Press (Barbell),Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Bent Over Row (Barbell),1,30,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Bent Over Row (Barbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Bent Over Row (Barbell),2,35,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Bent Over Row (Barbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Bent Over Row (Barbell),3,35,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Bent Over Row (Barbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Overhead Press (Dumbbell),1,20,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Overhead Press (Dumbbell),2,20,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Overhead Press (Dumbbell),3,20,7,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
17/11/2025 08:38,Work Out A (Monday),47m,Face Pull (Cable),1,14,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Face Pull (Cable),Rest Timer,0,0,0,60,
17/11/2025 08:38,Work Out A (Monday),47m,Face Pull (Cable),2,14,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Face Pull (Cable),Rest Timer,0,0,0,60,
17/11/2025 08:38,Work Out A (Monday),47m,Face Pull (Cable),3,14,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Face Pull (Cable),Rest Timer,0,0,0,60,
17/11/2025 08:38,Work Out A (Monday),47m,Cable Crunch,1,27.5,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Cable Crunch,Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Cable Crunch,2,32,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Cable Crunch,Rest Timer,0,0,0,120,
17/11/2025 08:38,Work Out A (Monday),47m,Cable Crunch,3,27.5,8,0,0,
17/11/2025 08:38,Work Out A (Monday),47m,Cable Crunch,Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),1,40,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),2,40,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),3,45,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),4,45,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),1,30,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),2,30,7,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),3,30,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),4,30,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),1,25,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),2,25,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),3,25,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Goblet Squat (Kettlebell),1,40,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
19/11/2025 08:49,Work Out B (Wednesday),55m,Goblet Squat (Kettlebell),2,40,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Goblet Squat (Kettlebell),3,40,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lateral Raise (Dumbbell),1,15,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lateral Raise (Dumbbell),2,15,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lateral Raise (Dumbbell),3,15,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),1,20,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),2,20,7,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),3,20,6,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),1,18.5,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),2,18.5,8,0,0,
19/11/2025 08:49,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),Rest Timer,0,0,0,90,
19/11/2025 08:49,Work Out B (Wednesday),55m,Triceps Pushdown (Cable - Straight Bar),3,18.5,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),1,20,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),2,25,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),3,20,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),4,20,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
21/11/2025 08:58,Work Out C (Friday),50m,Squat (Smith Machine),1,50,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Squat (Smith Machine),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Squat (Smith Machine),2,50,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Squat (Smith Machine),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Squat (Smith Machine),3,50,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Squat (Smith Machine),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Bench Press (Dumbbell),1,30,10,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Bench Press (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Bench Press (Dumbbell),2,35,7,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Bench Press (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Bench Press (Dumbbell),3,35,7,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Bench Press (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Reverse Fly (Dumbbell),1,15,7,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Reverse Fly (Dumbbell),2,10,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Reverse Fly (Dumbbell),3,15,8,0,0,
21/11/2025 08:58,Work Out C (Friday),50m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Plank,1,0,0,0,50,
21/11/2025 08:58,Work Out C (Friday),50m,Plank,Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Plank,2,0,0,0,50,
21/11/2025 08:58,Work Out C (Friday),50m,Plank,Rest Timer,0,0,0,120,
21/11/2025 08:58,Work Out C (Friday),50m,Plank,3,0,0,0,50,
21/11/2025 08:58,Work Out C (Friday),50m,Negative Pull Up,1,0,0,0,4,
21/11/2025 08:58,Work Out C (Friday),50m,Negative Pull Up,Rest Timer,0,0,0,90,
21/11/2025 08:58,Work Out C (Friday),50m,Negative Pull Up,2,0,0,0,4,
21/11/2025 08:58,Work Out C (Friday),50m,Negative Pull Up,Rest Timer,0,0,0,90,
21/11/2025 08:58,Work Out C (Friday),50m,Negative Pull Up,3,0,0,0,4,
21/11/2025 08:58,Work Out C (Friday),50m,Negative Pull Up,Rest Timer,0,0,0,90,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),1,45,7,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),2,45,7,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),3,45,6,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),4,40,7,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Squat (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Bench Press (Barbell),1,20,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Bench Press (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Bench Press (Barbell),2,20,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Bench Press (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Bench Press (Barbell),3,20,6,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Bench Press (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Bent Over Row (Barbell),1,25,7,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Bent Over Row (Barbell),2,25,7,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Bent Over Row (Barbell),3,20,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Overhead Press (Dumbbell),1,25,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
24/11/2025 08:26,Work Out A (Monday),57m,Overhead Press (Dumbbell),2,25,7,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
24/11/2025 08:26,Work Out A (Monday),57m,Overhead Press (Dumbbell),3,25,6,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
24/11/2025 08:26,Work Out A (Monday),57m,Plank,1,0,0,0,50,
24/11/2025 08:26,Work Out A (Monday),57m,Plank,Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Plank,2,0,0,0,55,
24/11/2025 08:26,Work Out A (Monday),57m,Plank,Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Plank,3,0,0,0,20,
24/11/2025 08:26,Work Out A (Monday),57m,Plank,Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Reverse Fly (Dumbbell),1,15,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Reverse Fly (Dumbbell),2,15,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
24/11/2025 08:26,Work Out A (Monday),57m,Reverse Fly (Dumbbell),3,15,8,0,0,
24/11/2025 08:26,Work Out A (Monday),57m,Reverse Fly (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),1,35,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),2,40,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),3,40,7,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),4,40,7,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Romanian Deadlift (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),1,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),2,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),3,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),4,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Incline Bench Press (Dumbbell),1,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
26/11/2025 07:17,Work Out B (Wednesday),52m,Incline Bench Press (Dumbbell),2,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
26/11/2025 07:17,Work Out B (Wednesday),52m,Incline Bench Press (Dumbbell),3,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
26/11/2025 07:17,Work Out B (Wednesday),52m,Goblet Squat (Kettlebell),1,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Goblet Squat (Kettlebell),2,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Goblet Squat (Kettlebell),3,30,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lateral Raise (Dumbbell),1,20,6,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lateral Raise (Dumbbell),2,20,6,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lateral Raise (Dumbbell),3,15,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Lateral Raise (Dumbbell),Rest Timer,0,0,0,90,
26/11/2025 07:17,Work Out B (Wednesday),52m,Bicep Curl (Dumbbell),1,20,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Bicep Curl (Dumbbell),2,20,8,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
26/11/2025 07:17,Work Out B (Wednesday),52m,Bicep Curl (Dumbbell),3,20,7,0,0,
26/11/2025 07:17,Work Out B (Wednesday),52m,Bicep Curl (Dumbbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),1,55,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),2,55,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),3,55,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),4,55,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Squat (Smith Machine),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Bench Press (Barbell),1,45,5,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Bench Press (Barbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Bench Press (Barbell),2,40,7,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Bench Press (Barbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Bench Press (Barbell),3,40,6,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Bench Press (Barbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Bent Over Row (Barbell),1,20,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Bent Over Row (Barbell),2,25,7,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Bent Over Row (Barbell),3,25,7,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Bent Over Row (Barbell),Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Overhead Press (Dumbbell),1,25,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
1/12/2025 08:14,Work Out A (Monday),52m,Overhead Press (Dumbbell),2,25,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
1/12/2025 08:14,Work Out A (Monday),52m,Overhead Press (Dumbbell),3,25,6,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Overhead Press (Dumbbell),Rest Timer,0,0,0,90,
1/12/2025 08:14,Work Out A (Monday),52m,Face Pull (Cable),1,18.5,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Face Pull (Cable),Rest Timer,0,0,0,60,
1/12/2025 08:14,Work Out A (Monday),52m,Face Pull (Cable),2,18.5,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Face Pull (Cable),Rest Timer,0,0,0,60,
1/12/2025 08:14,Work Out A (Monday),52m,Face Pull (Cable),3,18.5,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Face Pull (Cable),Rest Timer,0,0,0,60,
1/12/2025 08:14,Work Out A (Monday),52m,Cable Crunch,1,32,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Cable Crunch,Rest Timer,0,0,0,120,
1/12/2025 08:14,Work Out A (Monday),52m,Cable Crunch,2,32,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Cable Crunch,Rest Timer,0,0,0,90,
1/12/2025 08:14,Work Out A (Monday),52m,Cable Crunch,3,32,8,0,0,
1/12/2025 08:14,Work Out A (Monday),52m,Cable Crunch,Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),1,45,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),2,45,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),3,50,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),4,50,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Romanian Deadlift (Barbell),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),1,35,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),2,35,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),3,35,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),4,35,6,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lat Pulldown (Cable),Rest Timer,0,0,0,120,
3/12/2025 11:29,Work Out B (Wednesday),54m,Incline Bench Press (Dumbbell),1,35,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Incline Bench Press (Dumbbell),2,35,7,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Incline Bench Press (Dumbbell),3,35,6,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Incline Bench Press (Dumbbell),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Goblet Squat (Kettlebell),1,40,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Goblet Squat (Kettlebell),2,40,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Goblet Squat (Kettlebell),3,40,8,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Goblet Squat (Kettlebell),Rest Timer,0,0,0,90,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lateral Raise (Cable),1,5,6,0,0,
3/12/2025 11:29,Work Out B (Wednesday),54m,Lateral Raise (Cable),Rest Timer,0,0,0,90,
